subscription_id,customer_id,product_category,deposit_product_id,product_name,subscription_date,maturity_date,months,amount,interest_rate,status,channel
S00003591,C001173,적금,SAV001,KB국민은행 KB 청년희망적금,2023-12-17,2025-12-06,24,5624016,5.0,유지,영업점
S00001740,C000590,적금,SAV004,KB국민은행 KB 내맘대로 적금,2023-12-17,2024-12-11,12,10805088,3.5,연장,모바일
S00007235,C002471,입출금,CHK002,KB국민은행 KB Star 입출금통장,2023-12-17,2033-12-14,0,1057247,0.1,유지,영업점
S00000791,C000277,적금,SAV005,NH농협은행 NH1934월복리적금,2023-12-18,2025-12-07,24,8904000,4.2,유지,인터넷
S00005217,C001745,적금,SAV004,KB국민은행 KB 내맘대로 적금,2023-12-18,2024-12-12,12,11527968,3.5,해지,모바일
S00008181,C002837,적금,SAV004,KB국민은행 KB 내맘대로 적금,2023-12-18,2024-12-12,12,5542788,3.5,연장,모바일
S00002082,C000694,예금,DEP004,우리은행 WON플러스 예금,2023-12-18,2024-12-12,12,25333186,3.4,만기,영업점
S00006296,C002141,예금,DEP002,신한은행 쏠편한 정기예금,2023-12-18,2024-12-12,12,100000000,3.2,만기,인터넷
S00003270,C001066,입출금,CHK003,우리은행 우리 SUPER주거래 통장,2023-12-18,2033-12-15,0,1223973,0.1,유지,모바일
S00004849,C001608,입출금,CHK003,우리은행 우리 SUPER주거래 통장,2023-12-19,2033-12-16,0,777358,0.1,유지,모바일
S00006206,C002112,적금,SAV001,KB국민은행 KB 청년희망적금,2023-12-19,2025-12-08,24,11877624,5.0,유지,영업점
S00003818,C001257,입출금,CHK002,KB국민은행 KB Star 입출금통장,2023-12-19,2033-12-16,0,1313476,0.1,유지,영업점
S00002440,C000799,적금,SAV004,KB국민은행 KB 내맘대로 적금,2023-12-19,2024-12-13,12,2305812,3.5,해지,모바일
S00002839,C000925,예금,DEP004,우리은행 WON플러스 예금,2023-12-20,2024-12-14,12,100000000,3.4,만기,영업점
S00007759,C002674,입출금,CHK001,신한은행 쏠편한 입출금 통장,2023-12-20,2033-12-17,0,3135804,0.1,유지,모바일
S00007494,C002566,적금,SAV001,KB국민은행 KB 청년희망적금,2023-12-20,2025-12-09,24,22371888,5.0,유지,영업점
S00007387,C002526,적금,SAV005,NH농협은행 NH1934월복리적금,2023-12-20,2025-12-09,24,14816760,4.2,유지,인터넷
S00006170,C002101,예금,DEP005,IBK기업은행 i-ONE 정기예금,2023-12-20,2024-12-14,12,100000000,3.1,만기,영업점
S00001335,C000466,적금,SAV005,NH농협은행 NH1934월복리적금,2023-12-21,2025-12-10,24,19821168,4.2,유지,인터넷
S00000659,C000232,입출금,CHK002,KB국민은행 KB Star 입출금통장,2023-12-21,2033-12-18,0,2194697,0.1,유지,영업점
S00003575,C001167,예금,DEP001,KB국민은행 KB star 정기예금,2023-12-21,2024-12-15,12,100000000,3.5,만기,영업점
S00008569,C002990,예금,DEP006,하나은행 3·6·9 정기예금,2023-12-21,2024-06-18,6,100000000,3.6,만기,영업점
S00000985,C000346,적금,SAV004,KB국민은행 KB 내맘대로 적금,2023-12-22,2024-12-16,12,2234940,3.5,연장,모바일
S00003255,C001062,입출금,CHK003,우리은행 우리 SUPER주거래 통장,2023-12-23,2033-12-20,0,4497061,0.1,유지,모바일
S00003590,C001173,적금,SAV003,신한은행 청년 처음 적금,2023-12-23,2025-12-12,24,14940216,4.5,유지,인터넷
S00005309,C001781,적금,SAV005,NH농협은행 NH1934월복리적금,2023-12-23,2025-12-12,24,4730520,4.2,유지,인터넷
S00007224,C002468,예금,DEP001,KB국민은행 KB star 정기예금,2023-12-23,2024-12-17,12,100000000,3.5,연장,영업점
S00002310,C000763,입출금,CHK001,신한은행 쏠편한 입출금 통장,2023-12-23,2033-12-20,0,3239781,0.1,유지,모바일
S00005591,C001892,적금,SAV002,하나은행 하나 청년도약계좌,2023-12-23,2024-12-17,12,4065492,4.0,만기,영업점
S00004663,C001542,예금,DEP003,NH농협은행 NH올원 e예금,2023-12-23,2024-06-20,6,100000000,3.3,해지,인터넷
S00000568,C000198,적금,SAV002,하나은행 하나 청년도약계좌,2023-12-23,2024-12-17,12,1364004,4.0,만기,영업점
S00003730,C001223,예금,DEP005,IBK기업은행 i-ONE 정기예금,2023-12-24,2024-12-18,12,100000000,3.1,연장,영업점
S00008241,C002862,예금,DEP001,KB국민은행 KB star 정기예금,2023-12-24,2024-12-18,12,100000000,3.5,만기,영업점
S00008400,C002922,예금,DEP001,KB국민은행 KB star 정기예금,2023-12-24,2024-12-18,12,100000000,3.5,만기,영업점
S00004187,C001377,입출금,CHK003,우리은행 우리 SUPER주거래 통장,2023-12-24,2033-12-21,0,1846681,0.1,유지,모바일
S00001228,C000429,적금,SAV003,신한은행 청년 처음 적금,2023-12-25,2025-12-14,24,20029992,4.5,유지,인터넷
S00001282,C000449,적금,SAV005,NH농협은행 NH1934월복리적금,2023-12-25,2025-12-14,24,15687192,4.2,유지,인터넷
S00002099,C000701,입출금,CHK001,신한은행 쏠편한 입출금 통장,2023-12-25,2033-12-22,0,162199,0.1,유지,모바일
S00002102,C000702,예금,DEP005,IBK기업은행 i-ONE 정기예금,2023-12-25,2024-12-19,12,100000000,3.1,만기,영업점
S00006363,C002164,예금,DEP005,IBK기업은행 i-ONE 정기예금,2023-12-25,2024-12-19,12,100000000,3.1,만기,영업점
S00005423,C001824,적금,SAV001,KB국민은행 KB 청년희망적금,2023-12-26,2025-12-15,24,20278776,5.0,유지,영업점
S00008472,C002953,입출금,CHK002,KB국민은행 KB Star 입출금통장,2023-12-26,2033-12-23,0,370334,0.1,유지,영업점
S00001891,C000636,적금,SAV001,KB국민은행 KB 청년희망적금,2023-12-26,2025-12-15,24,3892008,5.0,유지,영업점
S00002793,C000909,예금,DEP002,신한은행 쏠편한 정기예금,2023-12-26,2024-12-20,12,100000000,3.2,만기,인터넷
S00002003,C000669,입출금,CHK001,신한은행 쏠편한 입출금 통장,2023-12-26,2033-12-23,0,1970699,0.1,유지,모바일
S00007567,C002597,입출금,CHK003,우리은행 우리 SUPER주거래 통장,2023-12-26,2033-12-23,0,1232580,0.1,유지,모바일
S00008062,C002792,예금,DEP006,하나은행 3·6·9 정기예금,2023-12-27,2024-06-24,6,100000000,3.6,연장,영업점
S00001191,C000415,적금,SAV004,KB국민은행 KB 내맘대로 적금,2023-12-27,2024-12-21,12,8637696,3.5,만기,모바일
S00008203,C002846,예금,DEP003,NH농협은행 NH올원 e예금,2023-12-27,2024-06-24,6,100000000,3.3,만기,인터넷
S00002823,C000919,예금,DEP002,신한은행 쏠편한 정기예금,2023-12-27,2024-12-21,12,100000000,3.2,해지,인터넷
S00005929,C002013,입출금,CHK001,신한은행 쏠편한 입출금 통장,2023-12-27,2033-12-24,0,1259524,0.1,유지,모바일
S00006182,C002104,적금,SAV003,신한은행 청년 처음 적금,2023-12-27,2025-12-16,24,21850128,4.5,유지,인터넷
S00006368,C002166,입출금,CHK002,KB국민은행 KB Star 입출금통장,2023-12-27,2033-12-24,0,3910030,0.1,유지,영업점
S00000159,C000056,입출금,CHK001,신한은행 쏠편한 입출금 통장,2023-12-28,2033-12-25,0,4630076,0.1,유지,모바일
S00007148,C002441,예금,DEP004,우리은행 WON플러스 예금,2023-12-28,2024-12-22,12,100000000,3.4,만기,영업점
S00005105,C001702,입출금,CHK001,신한은행 쏠편한 입출금 통장,2023-12-28,2033-12-25,0,3772948,0.1,유지,모바일
S00003215,C001049,적금,SAV002,하나은행 하나 청년도약계좌,2023-12-28,2024-12-22,12,9835656,4.0,연장,영업점
S00005684,C001928,입출금,CHK002,KB국민은행 KB Star 입출금통장,2023-12-28,2033-12-25,0,3689639,0.1,유지,영업점
S00004226,C001389,예금,DEP004,우리은행 WON플러스 예금,2023-12-28,2024-12-22,12,100000000,3.4,만기,영업점
S00000499,C000171,적금,SAV004,KB국민은행 KB 내맘대로 적금,2023-12-28,2024-12-22,12,11439456,3.5,만기,모바일
S00000657,C000231,적금,SAV003,신한은행 청년 처음 적금,2023-12-28,2025-12-17,24,2641104,4.5,유지,인터넷
S00001387,C000484,예금,DEP003,NH농협은행 NH올원 e예금,2023-12-29,2024-06-26,6,100000000,3.3,만기,인터넷
S00003655,C001196,입출금,CHK002,KB국민은행 KB Star 입출금통장,2023-12-29,2033-12-26,0,3001396,0.1,유지,영업점
S00005655,C001919,입출금,CHK003,우리은행 우리 SUPER주거래 통장,2023-12-29,2033-12-26,0,4774410,0.1,유지,모바일
S00000299,C000099,예금,DEP005,IBK기업은행 i-ONE 정기예금,2023-12-29,2024-12-23,12,100000000,3.1,연장,영업점
S00006576,C002241,예금,DEP004,우리은행 WON플러스 예금,2023-12-29,2024-12-23,12,100000000,3.4,만기,영업점
S00000587,C000205,적금,SAV003,신한은행 청년 처음 적금,2023-12-30,2025-12-19,24,8579856,4.5,유지,인터넷
S00006042,C002053,예금,DEP001,KB국민은행 KB star 정기예금,2023-12-30,2024-12-24,12,100000000,3.5,만기,영업점
S00003558,C001162,예금,DEP002,신한은행 쏠편한 정기예금,2023-12-31,2024-12-25,12,100000000,3.2,연장,인터넷
S00005707,C001934,입출금,CHK003,우리은행 우리 SUPER주거래 통장,2023-12-31,2033-12-28,0,2308587,0.1,유지,모바일
S00006503,C002214,적금,SAV004,KB국민은행 KB 내맘대로 적금,2023-12-31,2024-12-25,12,11877576,3.5,만기,모바일
S00008216,C002852,예금,DEP004,우리은행 WON플러스 예금,2024-01-01,2024-12-26,12,100000000,3.4,만기,영업점
S00008249,C002864,입출금,CHK003,우리은행 우리 SUPER주거래 통장,2024-01-01,2033-12-29,0,295981,0.1,유지,모바일
S00004651,C001539,예금,DEP005,IBK기업은행 i-ONE 정기예금,2024-01-01,2024-12-26,12,100000000,3.1,만기,영업점
S00002506,C000817,예금,DEP004,우리은행 WON플러스 예금,2024-01-01,2024-12-26,12,100000000,3.4,해지,영업점
S00005229,C001749,적금,SAV001,KB국민은행 KB 청년희망적금,2024-01-02,2025-12-22,24,5327256,5.0,유지,영업점
S00004980,C001658,적금,SAV004,KB국민은행 KB 내맘대로 적금,2024-01-02,2024-12-27,12,1525944,3.5,만기,모바일
S00003801,C001251,적금,SAV005,NH농협은행 NH1934월복리적금,2024-01-02,2025-12-22,24,5808672,4.2,유지,인터넷
S00005504,C001857,예금,DEP004,우리은행 WON플러스 예금,2024-01-02,2024-12-27,12,100000000,3.4,만기,영업점
S00000821,C000287,입출금,CHK001,신한은행 쏠편한 입출금 통장,2024-01-03,2033-12-31,0,4325798,0.1,유지,모바일
S00008598,C002999,예금,DEP003,NH농협은행 NH올원 e예금,2024-01-03,2024-07-01,6,100000000,3.3,연장,인터넷
S00000132,C000047,적금,SAV005,NH농협은행 NH1934월복리적금,2024-01-03,2025-12-23,24,4515384,4.2,유지,인터넷
S00006670,C002272,입출금,CHK003,우리은행 우리 SUPER주거래 통장,2024-01-03,2033-12-31,0,3148269,0.1,유지,모바일
S00008239,C002861,예금,DEP002,신한은행 쏠편한 정기예금,2024-01-03,2024-12-28,12,100000000,3.2,만기,인터넷
S00005316,C001784,적금,SAV001,KB국민은행 KB 청년희망적금,2024-01-04,2025-12-24,24,15133656,5.0,유지,영업점
S00007099,C002426,적금,SAV003,신한은행 청년 처음 적금,2024-01-04,2025-12-24,24,17495256,4.5,유지,인터넷
S00004963,C001651,예금,DEP006,하나은행 3·6·9 정기예금,2024-01-04,2024-07-02,6,100000000,3.6,만기,영업점
S00003330,C001089,적금,SAV003,신한은행 청년 처음 적금,2024-01-04,2025-12-24,24,20460384,4.5,유지,인터넷
S00005523,C001864,예금,DEP005,IBK기업은행 i-ONE 정기예금,2024-01-04,2024-12-29,12,100000000,3.1,만기,영업점
S00002349,C000774,적금,SAV003,신한은행 청년 처음 적금,2024-01-05,2025-12-25,24,7825488,4.5,유지,인터넷
S00003133,C001016,예금,DEP006,하나은행 3·6·9 정기예금,2024-01-05,2024-07-03,6,100000000,3.6,만기,영업점
S00002917,C000947,입출금,CHK002,KB국민은행 KB Star 입출금통장,2024-01-05,2034-01-02,0,107574,0.1,유지,영업점
S00005958,C002023,적금,SAV005,NH농협은행 NH1934월복리적금,2024-01-05,2025-12-25,24,18432072,4.2,유지,인터넷
S00002064,C000690,예금,DEP006,하나은행 3·6·9 정기예금,2024-01-05,2024-07-03,6,100000000,3.6,만기,영업점
S00002979,C000966,예금,DEP003,NH농협은행 NH올원 e예금,2024-01-05,2024-07-03,6,100000000,3.3,연장,인터넷
S00004887,C001620,예금,DEP003,NH농협은행 NH올원 e예금,2024-01-05,2024-07-03,6,100000000,3.3,해지,인터넷
S00005145,C001718,입출금,CHK001,신한은행 쏠편한 입출금 통장,2024-01-06,2034-01-03,0,2926760,0.1,유지,모바일
S00003181,C001035,예금,DEP004,우리은행 WON플러스 예금,2024-01-06,2024-12-31,12,100000000,3.4,해지,영업점
S00005434,C001828,예금,DEP006,하나은행 3·6·9 정기예금,2024-01-06,2024-07-04,6,100000000,3.6,만기,영업점
S00006471,C002203,입출금,CHK003,우리은행 우리 SUPER주거래 통장,2024-01-06,2034-01-03,0,3052525,0.1,유지,모바일
S00003169,C001031,적금,SAV005,NH농협은행 NH1934월복리적금,2024-01-07,2025-12-27,24,4885896,4.2,유지,인터넷
S00004044,C001330,적금,SAV001,KB국민은행 KB 청년희망적금,2024-01-07,2025-12-27,24,16623120,5.0,유지,영업점
S00004060,C001335,입출금,CHK002,KB국민은행 KB Star 입출금통장,2024-01-08,2034-01-05,0,4368149,0.1,유지,영업점
S00008448,C002942,적금,SAV002,하나은행 하나 청년도약계좌,2024-01-08,2025-01-02,12,11752632,4.0,만기,영업점
S00005521,C001863,예금,DEP004,우리은행 WON플러스 예금,2024-01-08,2025-01-02,12,100000000,3.4,만기,영업점
S00004737,C001570,적금,SAV001,KB국민은행 KB 청년희망적금,2024-01-08,2025-12-28,24,2994336,5.0,유지,영업점
S00001279,C000448,예금,DEP003,NH농협은행 NH올원 e예금,2024-01-08,2024-07-06,6,100000000,3.3,만기,인터넷
S00000373,C000127,적금,SAV005,NH농협은행 NH1934월복리적금,2024-01-08,2025-12-28,24,17733456,4.2,유지,인터넷
S00001076,C000377,적금,SAV004,KB국민은행 KB 내맘대로 적금,2024-01-08,2025-01-02,12,7429932,3.5,해지,모바일
S00007691,C002645,적금,SAV004,KB국민은행 KB 내맘대로 적금,2024-01-08,2025-01-02,12,4255272,3.5,만기,모바일
S00007376,C002522,입출금,CHK002,KB국민은행 KB Star 입출금통장,2024-01-08,2034-01-05,0,1577937,0.1,유지,영업점
S00001750,C000594,적금,SAV001,KB국민은행 KB 청년희망적금,2024-01-08,2025-12-28,24,13996080,5.0,유지,영업점
S00005112,C001705,입출금,CHK002,KB국민은행 KB Star 입출금통장,2024-01-08,2034-01-05,0,1765562,0.1,유지,영업점
S00005071,C001688,입출금,CHK001,신한은행 쏠편한 입출금 통장,2024-01-09,2034-01-06,0,3909613,0.1,유지,모바일
S00004885,C001620,예금,DEP004,우리은행 WON플러스 예금,2024-01-09,2025-01-03,12,100000000,3.4,만기,영업점
S00003924,C001293,예금,DEP003,NH농협은행 NH올원 e예금,2024-01-09,2024-07-07,6,100000000,3.3,만기,인터넷
S00005750,C001948,적금,SAV002,하나은행 하나 청년도약계좌,2024-01-10,2025-01-04,12,9148548,4.0,만기,영업점
S00000529,C000181,입출금,CHK002,KB국민은행 KB Star 입출금통장,2024-01-10,2034-01-07,0,1007637,0.1,유지,영업점
S00006270,C002131,입출금,CHK002,KB국민은행 KB Star 입출금통장,2024-01-10,2034-01-07,0,3946739,0.1,유지,영업점
S00002049,C000684,예금,DEP004,우리은행 WON플러스 예금,2024-01-10,2025-01-04,12,46187966,3.4,만기,영업점
S00001924,C000646,예금,DEP001,KB국민은행 KB star 정기예금,2024-01-10,2025-01-04,12,100000000,3.5,만기,영업점
S00002733,C000890,적금,SAV001,KB국민은행 KB 청년희망적금,2024-01-10,2025-12-30,24,11266800,5.0,유지,영업점
S00002819,C000918,적금,SAV004,KB국민은행 KB 내맘대로 적금,2024-01-11,2025-01-05,12,2823264,3.5,만기,모바일
S00006808,C002320,적금,SAV002,하나은행 하나 청년도약계좌,2024-01-12,2025-01-06,12,3888852,4.0,만기,영업점
S00002217,C000735,예금,DEP003,NH농협은행 NH올원 e예금,2024-01-12,2024-07-10,6,100000000,3.3,만기,인터넷
S00000431,C000148,적금,SAV005,NH농협은행 NH1934월복리적금,2024-01-12,2026-01-01,24,6055560,4.2,유지,인터넷
S00004916,C001632,예금,DEP003,NH농협은행 NH올원 e예금,2024-01-12,2024-07-10,6,100000000,3.3,만기,인터넷
S00005077,C001691,적금,SAV002,하나은행 하나 청년도약계좌,2024-01-13,2025-01-07,12,4831548,4.0,만기,영업점
S00003118,C001011,적금,SAV004,KB국민은행 KB 내맘대로 적금,2024-01-13,2025-01-07,12,9021108,3.5,해지,모바일
S00003670,C001201,입출금,CHK002,KB국민은행 KB Star 입출금통장,2024-01-13,2034-01-10,0,1208946,0.1,유지,영업점
S00003312,C001082,예금,DEP006,하나은행 3·6·9 정기예금,2024-01-13,2024-07-11,6,100000000,3.6,해지,영업점
S00006742,C002297,예금,DEP005,IBK기업은행 i-ONE 정기예금,2024-01-13,2025-01-07,12,100000000,3.1,만기,영업점
S00006555,C002235,입출금,CHK001,신한은행 쏠편한 입출금 통장,2024-01-13,2034-01-10,0,3313885,0.1,유지,모바일
S00002692,C000877,입출금,CHK001,신한은행 쏠편한 입출금 통장,2024-01-13,2034-01-10,0,4071982,0.1,유지,모바일
S00005510,C001859,예금,DEP005,IBK기업은행 i-ONE 정기예금,2024-01-14,2025-01-08,12,100000000,3.1,만기,영업점
S00004670,C001545,예금,DEP002,신한은행 쏠편한 정기예금,2024-01-14,2025-01-08,12,100000000,3.2,연장,인터넷
S00006347,C002160,예금,DEP002,신한은행 쏠편한 정기예금,2024-01-14,2025-01-08,12,100000000,3.2,만기,인터넷
S00003775,C001241,예금,DEP004,우리은행 WON플러스 예금,2024-01-14,2025-01-08,12,100000000,3.4,만기,영업점
S00001703,C000580,적금,SAV001,KB국민은행 KB 청년희망적금,2024-01-14,2026-01-03,24,4556040,5.0,유지,영업점
S00006902,C002356,적금,SAV002,하나은행 하나 청년도약계좌,2024-01-14,2025-01-08,12,4292100,4.0,해지,영업점
S00003301,C001078,적금,SAV002,하나은행 하나 청년도약계좌,2024-01-15,2025-01-09,12,1417992,4.0,만기,영업점
S00003483,C001140,적금,SAV003,신한은행 청년 처음 적금,2024-01-15,2026-01-04,24,21014736,4.5,유지,인터넷
S00001789,C000606,예금,DEP005,IBK기업은행 i-ONE 정기예금,2024-01-15,2025-01-09,12,100000000,3.1,만기,영업점
S00006860,C002338,예금,DEP002,신한은행 쏠편한 정기예금,2024-01-15,2025-01-09,12,100000000,3.2,만기,인터넷
S00001594,C000547,적금,SAV004,KB국민은행 KB 내맘대로 적금,2024-01-15,2025-01-09,12,3831660,3.5,연장,모바일
S00005317,C001785,예금,DEP005,IBK기업은행 i-ONE 정기예금,2024-01-15,2025-01-09,12,100000000,3.1,만기,영업점
S00007056,C002411,예금,DEP002,신한은행 쏠편한 정기예금,2024-01-15,2025-01-09,12,100000000,3.2,연장,인터넷
S00003008,C000974,예금,DEP002,신한은행 쏠편한 정기예금,2024-01-15,2025-01-09,12,100000000,3.2,만기,인터넷
S00004155,C001365,적금,SAV005,NH농협은행 NH1934월복리적금,2024-01-16,2026-01-05,24,16977696,4.2,유지,인터넷
S00005006,C001666,예금,DEP006,하나은행 3·6·9 정기예금,2024-01-16,2024-07-14,6,100000000,3.6,해지,영업점
S00003930,C001294,입출금,CHK002,KB국민은행 KB Star 입출금통장,2024-01-16,2034-01-13,0,1577038,0.1,유지,영업점
